hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3334603619,Hero(CO),100BB,9c Ac,7s 3h Tc,8s,3d,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): bets 1.6BB; Hero: calls 1.6BB; ,7.6BB,Opp(BB): bets 5.8BB; ,7.6BB,-3.6BB,7.6BB
RC3334603565,Hero(CO),100BB,Qh 4c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334603458,Hero(BB),100BB,6s 7s,Qh 9s Kd,,,Opp(UTG): raises 2.0BB; Opp(BTN): raises 6.2BB; Opp(UTG): calls 4.2BB; ,13.8BB,Opp(UTG): checks; Opp(BTN): bets 4.8BB; ,13.8BB,,0BB,,0BB,-1.0BB,13.8BB
RC3334603430,Hero(BTN),100BB,3s Ts,Ad 3d 8s,3c,,Opp(CO): raises 3.0BB; Opp(SB): calls 2.6BB; Opp(BB): calls 2.0BB; ,9.0BB,Opp(SB): checks; Opp(BB): checks; Opp(CO): checks; ,9.0BB,Opp(SB): bets 3.0BB; ,9.0BB,,0BB,0BB,9.0BB
RC3334603399,Hero(SB),100BB,9d Qs,,,,Opp(BTN): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334603366,Hero(MP),100BB,Qs 5c,,,,Opp(CO): raises 2.0BB; Opp(BTN): raises 7.6BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3334603330,Hero(CO),100BB,3c 2s,,,,Opp(MP): raises 2.2BB; Opp(SB): raises 11.0BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3334603292,Hero(CO),100BB,2h 7h,,,,Opp(MP): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334603245,Hero(MP),100BB,2h Ks,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334603213,Hero(MP),100BB,2h Ah,3s Jc 7s,,,Opp(BTN): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(BTN): bets 2.8BB; Opp(BB): raises 11.2BB; ,11.2BB,,0BB,,0BB,0BB,11.2BB
RC3334603179,Hero(UTG),100BB,Td 5d,,,,Opp(BTN): raises 3.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334603138,Hero(MP),100BB,4d As,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334603034,Hero(BB),100BB,5s 7h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334603002,Hero(CO),100BB,6d 3c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334602934,Hero(SB),100BB,7d 5c,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334602902,Hero(BTN),100BB,Qd 7c,8s 5s 5d,,,Opp(CO): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(CO): bets 2.0BB; ,5.6BB,,0BB,,0BB,0BB,5.6BB
RC3334602867,Hero(BTN),100BB,4d 6h,,,,Opp(CO): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334602838,Hero(CO),100BB,8d Qs,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334602807,Hero(CO),100BB,7c 9c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334602322,Hero(BB),100BB,Ac Ts,Jd 2s Ah,8s,,Opp(BTN): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(BTN): bets 2.6BB; Hero: calls 2.6BB; ,10.0BB,Hero: checks; Opp(BTN): bets 7.6BB; ,10.0BB,,0BB,-4.8BB,10.0BB
RC3334602256,Hero(SB),100BB,7s 3c,7d Js Jd,Qh,Tc,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): bets 1.6BB; Opp(BB): calls 1.6BB; 395482a9: shows [7h Qc] (Pair of Queens and Pair of Jacks); 55e0d4fe: shows [8s Th] (Pair of Jacks and Pair of Tens); ,7.6BB,-0.4BB,7.6BB
RC3334602205,Hero(MP),100BB,Qc 2d,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334602022,Hero(BB),101BB,9c Kc,Jd 5d 2h,,,Opp(BTN): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(BTN): bets 2.2BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3334601994,Hero(CO),101BB,3d 2c,7h 9s 9c,Ah,Td,Opp(BTN): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): bets 5.6BB; Opp(BTN): raises 11.2BB; Opp(BB): calls 4.0BB; 47b2c33d: shows [7d Ac] (Pair of Nines and Pair of Sevens); e7d8e6cc: shows [9h Th] (Three Nines); ,24.8BB,,24.8BB,,0BB,0BB,24.8BB
RC3334601964,Hero(BB),102BB,5s 7h,5h Jc 8c,6s,,Opp(MP): raises 2.6BB; Opp(SB): calls 2.2BB; ,6.2BB,Opp(SB): checks; Opp(MP): checks; ,6.2BB,Opp(SB): checks; Opp(MP): bets 3.0BB; ,6.2BB,,0BB,-1.0BB,6.2BB
RC3334601905,Hero(BTN),102BB,Kc Tc,,,,Opp(MP): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334601876,Hero(SB),103BB,7s Js,,,,Opp(UTG): raises 2.6BB; Opp(BTN): raises 7.6BB; ,6.6BB,,0BB,,0BB,,0BB,-0.4BB,6.6BB
RC3334601846,Hero(UTG),103BB,Jc 8d,3d 6s 6d,As,4d,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(BTN): bets 4.0BB; Opp(BB): calls 4.0BB; ,15.6BB,Opp(BB): bets 5.2BB; ,15.6BB,0BB,15.6BB
RC3334601614,Hero(BTN),100BB,Jd Js,9d 3h 3s,,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Hero: bets 2.8BB; ,5.0BB,,0BB,,0BB,2.4BB,5.0BB
RC3334601319,Hero(UTG),100BB,Jh Ks,5s Ac 2s,Ah,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: checks; ,6.0BB,Opp(SB): bets 2.0BB; ,6.0BB,,0BB,-2.0BB,6.0BB
RC3334601236,Hero(BTN),100BB,Qd 3h,Ad 4h Jh,,,Opp(UTG): raises 2.6BB; Opp(BB): raises 12.0BB; Opp(UTG): calls 9.4BB; ,25.4BB,Opp(BB): bets 10.0BB; ,25.4BB,,0BB,,0BB,0BB,24.4BB
RC3334601201,Hero(UTG),100BB,2s Ad,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334601145,Hero(UTG),100BB,Ts Jd,,,,Opp(CO): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334601103,Hero(MP),100BB,6h 6d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334601029,Hero(BB),100BB,8c 8s,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334600976,Hero(SB),100BB,3c Kd,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334600779,Hero(UTG),100BB,8s 8h,5c Kh As,2c,5h,Hero: raises 2.0BB; Opp(MP): raises 6.0BB; Opp(BTN): calls 6.0BB; Hero: calls 4.0BB; ,19.4BB,Hero: checks; Opp(MP): bets 5.0BB; Opp(BTN): calls 5.0BB; ,29.4BB,Opp(MP): checks; Opp(BTN): bets 18.0BB; Opp(MP): raises 40.0BB; Opp(BTN): raises 94.2BB; Opp(MP): calls 54.2BB; 52f54c69: shows [2s 5s] (Pair of Fives and Pair of Twos); ac6c5037: shows [3d 4d] (Fives-High Straight); ,235.8BB,,0BB,-6.0BB,217.8BB
RC3334600748,Hero(UTG),100BB,9d 3d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334600716,Hero(SB),100BB,6c Jd,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334600687,Hero(MP),100BB,6h Jd,8c 9h 6d,2h,,Opp(BTN): raises 2.2BB; Opp(SB): calls 1.8BB; ,5.4BB,Opp(SB): checks; Opp(BTN): checks; ,5.4BB,Opp(SB): bets 4.2BB; ,5.4BB,,0BB,0BB,5.4BB
RC3334600370,Hero(SB),100BB,9h Ah,4d 3h 7d,Js,Td,Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): checks; Hero: shows [9h Ah] (Ace-High); 23c23672: shows [4c Jh] (Pair of Jacks and Pair of Fours); ,2.0BB,-1.0BB,2.0BB
RC3334600341,Hero(BTN),100BB,7h 2d,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334600316,Hero(CO),100BB,3d Qh,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334600172,Hero(BB),100BB,Ks 8h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334600145,Hero(MP),100BB,6h Qs,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334600116,Hero(CO),100BB,7d 9c,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334600062,Hero(MP),100BB,4d Jd,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334600023,Hero(MP),100BB,Tc 2c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334599998,Hero(CO),100BB,5d 9s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334599969,Hero(SB),100BB,2d Jd,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334599912,Hero(BTN),100BB,Td 2h,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334599884,Hero(SB),100BB,8d Jh,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334599701,Hero(BB),100BB,7c 5c,Ac Qd Js,,,Opp(MP): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(MP): bets 1.6BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3334599672,Hero(BB),100BB,4h Ts,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334599645,Hero(BTN),100BB,Kd 3h,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334599621,Hero(UTG),100BB,4h 2d,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334599433,Hero(BTN),102BB,Kh Jc,,,,Opp(UTG): raises 2.0BB; Hero: calls 2.0BB; Opp(BB): raises 14.0BB; ,7.4BB,,0BB,,0BB,,0BB,-2.0BB,6.4BB
RC3334599394,Hero(SB),101BB,5h 8d,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334599366,Hero(BB),102BB,7s Jh,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334599327,Hero(MP),102BB,4h Ah,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334599303,Hero(CO),102BB,Ac 4s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334599281,Hero(UTG),102BB,4h 5s,,,,Opp(BTN): raises 2.0BB; Opp(BB): raises 9.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3334599247,Hero(BTN),102BB,Kd 6h,Th Qd 7s,5c,Kc,Opp(MP): raises 2.6BB; Opp(SB): raises 8.2BB; Opp(MP): calls 5.6BB; ,17.8BB,Opp(SB): bets 4.0BB; Opp(MP): calls 4.0BB; ,25.8BB,Opp(SB): checks; Opp(MP): checks; ,25.8BB,Opp(SB): checks; Opp(MP): checks; cbfc1dd3: shows [Ad 6d] (Ace-High); 44b5c3bb: shows [6c 6s] (Pair of Sixes); ,25.8BB,0BB,25.4BB
RC3334599220,Hero(SB),103BB,As 5h,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334599166,Hero(SB),103BB,4d Tc,,,,Opp(MP): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334599087,Hero(UTG),102BB,Qc Ad,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334599060,Hero(MP),102BB,3c As,Ah 7c 3s,5s,Ad,Opp(CO): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(BB): checks; Opp(CO): bets 1.8BB; Opp(BB): calls 1.8BB; ,8.8BB,Opp(BB): checks; Opp(CO): checks; ,8.8BB,Opp(BB): bets 3.0BB; ,8.8BB,0BB,8.8BB
RC3334598706,Hero(BB),104BB,As 9s,6c 6s 5c,,,Opp(BTN): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(BTN): bets 1.4BB; ,4.8BB,,0BB,,0BB,-2.2BB,4.8BB
RC3334598640,Hero(UTG),104BB,As 3d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334598536,Hero(CO),103BB,9h 9c,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3334598503,Hero(CO),103BB,Ac 7d,8s Qc 4s,,,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 4.4BB; ,4.4BB,,0BB,,0BB,0BB,4.4BB
RC3334598474,Hero(UTG),103BB,8h 7d,Qh 4h Qc,,,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): bets 2.4BB; ,4.8BB,,0BB,,0BB,0BB,4.8BB
RC3334598447,Hero(BB),104BB,5s Ts,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3334598417,Hero(CO),104BB,As 4c,,,,Opp(SB): raises 3.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334598389,Hero(SB),104BB,7s Qs,,,,Opp(MP): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334598362,Hero(BB),105BB,2d Kh,Ks Qd Ad,Th,Qh,Opp(CO): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): raises 7.4BB; Opp(CO): calls 5.4BB; Opp(BTN): raises 30.6BB; Opp(CO): raises 107.2BB; Opp(BTN): calls 76.6BB; a4461af6: shows [9h 9d]; 73ccb7bc: shows [8s 8h]; ,232.6BB,,232.6BB,,232.6BB,,0BB,-1.0BB,222.8BB
RC3334598334,Hero(BTN),105BB,4s 6d,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334598301,Hero(CO),105BB,Ad 2h,,,,Opp(SB): raises 2.4BB; Opp(BB): raises 7.0BB; ,6.2BB,,0BB,,0BB,,0BB,0BB,4.8BB
RC3334598269,Hero(BTN),105BB,9h 6c,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334598239,Hero(UTG),105BB,9c 8h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334598177,Hero(CO),105BB,8s Ks,7h 3d Tc,,,Opp(MP): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(MP): bets 1.2BB; ,4.8BB,,0BB,,0BB,0BB,4.8BB
RC3334598124,Hero(BTN),105BB,Ks 3c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334597796,Hero(BB),107BB,Kc Jh,7d 6d Ts,4d,9s,Opp(MP): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(MP): checks; ,4.4BB,Hero: checks; Opp(MP): checks; ,4.4BB,Hero: checks; Opp(MP): checks; Hero: shows [Kc Jh] (King-High); 8507bdad: shows [Ah 6h] (Pair of Sixes); ,4.4BB,-2.0BB,4.4BB
RC3334597767,Hero(BTN),107BB,Qd 6h,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334597577,Hero(CO),109BB,9h 9d,,,,Hero: raises 2.0BB; Opp(BTN): raises 8.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3334597128,Hero(CO),105BB,9c 9h,3d Kd 5d,Kc,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): checks; Hero: bets 2.4BB; ,4.4BB,,0BB,2.1BB,4.4BB
RC3334597093,Hero(BB),106BB,Qc 5h,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334597065,Hero(CO),106BB,6s Td,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334597033,Hero(SB),107BB,4d 5c,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334597006,Hero(CO),107BB,9h Ac,7c 9c 3c,3s,Kc,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; ,4.4BB,Opp(BB): bets 2.2BB; Opp(UTG): calls 2.2BB; ,8.8BB,Opp(BB): checks; Opp(UTG): checks; 218dd9df: shows [4s 5h] (Pair of Treys); 7cf365ea: shows [Tc Ad] (King High Flush); ,8.8BB,0BB,8.8BB
RC3334596978,Hero(SB),107BB,3s 5s,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334596936,Hero(CO),107BB,Qs 8s,7s Qc Qd,,,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 3.2BB; ,4.4BB,,0BB,,0BB,0BB,4.4BB
RC3334596901,Hero(CO),107BB,2h Ad,3d Ah Jc,Jh,8c,Opp(SB): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(SB): bets 2.0BB; Opp(BB): raises 5.2BB; Opp(SB): calls 3.2BB; ,14.8BB,Opp(SB): checks; Opp(BB): checks; ,14.8BB,Opp(SB): checks; Opp(BB): bets 7.2BB; Opp(SB): calls 7.2BB; 12ef643d: shows [6h 9h] (Pair of Jacks); b244c9b2: shows [As 7c] (Pair of Aces and Pair of Jacks); ,29.2BB,0BB,28.8BB
RC3334596874,Hero(MP),107BB,6c 2s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334596844,Hero(BB),108BB,7d 3c,,,,Opp(MP): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334596817,Hero(MP),108BB,8d 2d,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334596784,Hero(UTG),108BB,Th Qc,,,,Opp(CO): raises 2.6BB; Opp(BB): raises 5.4BB; Opp(CO): raises 124.6BB; ,14.8BB,,0BB,,0BB,,0BB,0BB,11.2BB
RC3334596757,Hero(SB),109BB,Td 6d,,,,Opp(MP): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334596729,Hero(BTN),109BB,4s 6c,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334596703,Hero(CO),109BB,Qs 2c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334596676,Hero(UTG),109BB,7s Qs,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334596499,Hero(CO),111BB,Jh Ad,4d Ts 2s,5s,2d,Hero: raises 2.0BB; Opp(BTN): raises 6.2BB; Opp(BB): calls 5.2BB; ,14.8BB,Opp(BB): checks; Opp(BTN): checks; ,14.8BB,Opp(BB): checks; Opp(BTN): checks; ,14.8BB,Opp(BB): checks; Opp(BTN): checks; 58623097: shows [9c 9d] (Pair of Nines and Pair of Twos); ee3fdfd8: shows [Jc Kc] (Pair of Twos); ,14.8BB,-2.0BB,14.8BB
RC3334596407,Hero(BB),112BB,2c 9d,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3334596382,Hero(MP),112BB,9h 4d,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334596348,Hero(BTN),112BB,3h Qh,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334596324,Hero(UTG),112BB,3d Js,,,,Opp(BTN): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334596295,Hero(SB),112BB,Kd 3c,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3334596268,Hero(UTG),112BB,9h Kc,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334595962,Hero(BTN),110BB,4h 4d,6d 4c 9s,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 3.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3334595935,Hero(SB),110BB,2s Td,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334595800,Hero(BB),110BB,8c 6c,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3334595776,Hero(MP),110BB,5h Kh,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3334595718,Hero(UTG),110BB,5h 9h,Kc 2h Js,Qc,,Opp(MP): raises 2.6BB; Opp(BTN): calls 2.6BB; ,6.6BB,Opp(MP): checks; Opp(BTN): checks; ,6.6BB,Opp(MP): bets 5.0BB; ,6.6BB,,0BB,0BB,6.6BB
RC3334595603,Hero(BB),111BB,8s 8c,7h 2c 7d,,,Opp(BTN): raises 2.6BB; Opp(SB): raises 9.6BB; Opp(BTN): calls 7.0BB; ,20.6BB,Opp(SB): bets 13.6BB; ,20.6BB,,0BB,,0BB,-1.0BB,20.2BB
RC3334595558,Hero(BTN),111BB,6h Jc,3h 9d Kc,6c,2s,Opp(UTG): raises 2.0BB; Opp(CO): calls 2.0BB; ,5.4BB,Opp(UTG): checks; Opp(CO): checks; ,5.4BB,Opp(UTG): checks; Opp(CO): checks; ,5.4BB,Opp(UTG): checks; Opp(CO): checks; ba806aaa: shows [Ac Th] (Ace-High); 7b0814a4: shows [Tc Ad] (Ace-High); ,5.4BB,0BB,5.4BB
RC3334595315,Hero(SB),113BB,Kc Ts,Tc Qd 9d,3d,Ah,Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): bets 1.0BB; Hero: calls 1.0BB; ,4.0BB,Hero: checks; Opp(BB): checks; ,4.0BB,Hero: checks; Opp(BB): checks; Hero: shows [Kc Ts] (Pair of Tens); ced76793: shows [Qs 8h] (Pair of Queens); ,4.0BB,-2.0BB,4.0BB
RC3334595291,Hero(SB),113BB,9c Qd,,,,Opp(BTN): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3334595254,Hero(BTN),113BB,6c Ad,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3334595216,Hero(MP),113BB,Ks 8c,Tc 2d Qs,9h,6s,Opp(SB): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(SB): checks; Opp(BB): checks; ,5.2BB,Opp(SB): bets 2.8BB; Opp(BB): calls 2.8BB; ,10.8BB,Opp(SB): bets 3.8BB; Opp(BB): raises 12.8BB; ,18.4BB,0BB,18.0BB
RC3334595191,Hero(CO),113BB,6h 2h,As Qd 2c,Ad,6s,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; ,5.4BB,Opp(UTG): checks; Opp(MP): checks; ,5.4BB,Opp(UTG): checks; Opp(MP): checks; ,5.4BB,Opp(UTG): checks; Opp(MP): bets 5.4BB; ,5.4BB,0BB,5.4BB
RC3334595163,Hero(CO),113BB,6c Th,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3334595136,Hero(BB),114BB,9d 6d,8s Jc 5s,Ah,Jd,Opp(UTG): raises 2.2BB; Opp(CO): calls 2.2BB; ,5.8BB,Opp(UTG): checks; Opp(CO): bets 3.2BB; Opp(UTG): raises 7.4BB; Opp(CO): calls 4.2BB; ,20.6BB,Opp(UTG): bets 6.8BB; Opp(CO): calls 6.8BB; ,34.2BB,Opp(UTG): checks; Opp(CO): checks; 719071b8: shows [6c 5c] (Pair of Jacks and Pair of Fives); fad7078a: shows [9s Ts] (Pair of Jacks); ,34.2BB,-1.0BB,34.2BB
RC3334595102,Hero(CO),114BB,9d 7c,Ts Qc As,9h,3h,Opp(MP): raises 2.2BB; Opp(BTN): calls 2.2BB; ,5.8BB,Opp(MP): bets 2.0BB; Opp(BTN): calls 2.0BB; ,9.8BB,Opp(MP): checks; Opp(BTN): checks; ,9.8BB,Opp(MP): checks; Opp(BTN): checks; 3e301744: shows [Jd Qh] (Pair of Queens); f3614ba1: shows [Kc 8c] (Ace-High); ,9.8BB,0BB,9.8BB
RC3334564738,Hero(BTN),127BB,Kd Kc,4h Qh Th,Jd,5s,Opp(MP): raises 2.6BB; Hero: raises 7.6BB; Opp(MP): calls 5.0BB; ,16.6BB,Opp(MP): checks; Hero: bets 5.6BB; Opp(MP): calls 5.6BB; ,27.8BB,Opp(MP): checks; Hero: checks; ,27.8BB,Opp(MP): bets 27.8BB; ,27.8BB,-13.2BB,27.8BB
RC3334564709,Hero(MP),127BB,7s Ac,,,,Opp(SB): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
