hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3356811735,Hero(MP),190BB,As 3s,6s 9s 4d,Qh,,Opp(UTG): raises 2.6BB; Opp(BTN): raises 9.4BB; Opp(UTG): calls 6.8BB; ,20.2BB,Opp(UTG): checks; Opp(BTN): bets 8.0BB; Opp(UTG): calls 8.0BB; ,36.2BB,Opp(UTG): checks; Opp(BTN): bets 20.0BB; ,36.2BB,,0BB,0BB,36.2BB
RC3356811692,Hero(UTG),190BB,3s Kc,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356811668,Hero(BB),191BB,Jc 6c,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356811640,Hero(CO),191BB,2d Kc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356811615,Hero(BTN),191BB,Kc 5h,,,,Opp(MP): raises 2.0BB; Opp(SB): raises 7.0BB; Opp(MP): raises 22.0BB; ,17.4BB,,0BB,,0BB,,0BB,0BB,15.0BB
RC3356811588,Hero(CO),191BB,5d Jd,8d Kc Ts,,,Opp(BTN): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(BTN): bets 2.0BB; Opp(BB): raises 9.2BB; Opp(BTN): raises 57.4BB; ,26.0BB,,0BB,,0BB,0BB,24.0BB
RC3356811261,Hero(SB),188BB,7c Ad,6s 8c 5d,4c,,Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): bets 2.0BB; Hero: calls 2.0BB; ,6.0BB,Hero: bets 7.6BB; ,6.0BB,,0BB,2.9BB,6.0BB
RC3356811225,Hero(SB),188BB,9d 2c,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356811200,Hero(BB),189BB,9c Td,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356811175,Hero(UTG),189BB,Tc 5s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356811152,Hero(CO),189BB,7c Qd,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356811127,Hero(BTN),189BB,6d Jc,,,,Opp(SB): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356811102,Hero(UTG),189BB,Qc Jh,,,,Opp(CO): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356810849,Hero(SB),191BB,4h 4d,,,,Opp(MP): raises 2.0BB; Hero: calls 1.6BB; Opp(BB): raises 7.4BB; ,7.0BB,,0BB,,0BB,,0BB,-2.0BB,6.0BB
RC3356810788,Hero(BTN),191BB,Ad 9d,Ah 7h Ks,3d,,Opp(UTG): raises 3.0BB; Opp(CO): raises 8.8BB; Opp(UTG): calls 5.8BB; ,19.0BB,Opp(UTG): bets 9.6BB; Opp(CO): calls 9.6BB; ,38.2BB,Opp(UTG): bets 28.8BB; ,38.2BB,,0BB,0BB,38.2BB
RC3356810724,Hero(UTG),191BB,8s Kc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356810671,Hero(SB),192BB,6s 2d,4h As Kc,,,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): bets 2.2BB; ,4.4BB,,0BB,,0BB,-0.4BB,4.4BB
RC3356810642,Hero(MP),192BB,9s Qc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356810615,Hero(BB),193BB,6d 9c,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356810592,Hero(BTN),191BB,3d Qc,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356810566,Hero(BB),192BB,5c Js,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356810474,Hero(UTG),191BB,As Ts,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356810446,Hero(CO),191BB,4h 9h,5s 7c Jd,Ah,Th,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): checks; ,4.4BB,Opp(BB): checks; Opp(MP): bets 1.2BB; Opp(BB): calls 1.2BB; ,6.8BB,Opp(BB): checks; Opp(MP): bets 5.2BB; ,6.8BB,0BB,6.8BB
RC3356810091,Hero(MP),193BB,Ah Kd,7s 8h 5s,Jd,9s,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: checks; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: checks; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: checks; c8e382af: shows [Ks Qc] (King-High); e26e9f88: shows [4s 8s] (Nine High Flush); Hero: shows [Ah Kd] (Ace-High); ,6.0BB,-2.0BB,6.0BB
RC3356809743,Hero(SB),179BB,4h Ad,Th Kd 6c,Qd,2d,Opp(BTN): raises 2.4BB; Hero: raises 9.0BB; Opp(BTN): calls 6.6BB; ,19.4BB,Hero: bets 6.4BB; Opp(BTN): calls 6.4BB; ,32.2BB,Hero: checks; Opp(BTN): checks; ,32.2BB,Hero: bets 40.0BB; ,32.2BB,14.5BB,31.8BB
RC3356809504,Hero(MP),181BB,As Qs,9c 3d 6c,2c,8c,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Hero: checks; ,5.0BB,Opp(SB): checks; Hero: checks; ,5.0BB,Opp(SB): bets 2.6BB; ,5.0BB,-2.0BB,5.0BB
RC3356809454,Hero(UTG),181BB,6s Tc,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356809245,Hero(BTN),174BB,As Qs,9h 5s 9c,Kd,,Opp(UTG): raises 2.0BB; Hero: raises 6.4BB; Opp(UTG): calls 4.4BB; ,14.2BB,Opp(UTG): checks; Hero: checks; ,14.2BB,Opp(UTG): checks; Hero: bets 7.2BB; ,14.2BB,,0BB,6.8BB,14.2BB
RC3356809189,Hero(BB),175BB,8s 5d,,,,Opp(UTG): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356809167,Hero(UTG),175BB,4h Qd,,,,Opp(MP): raises 2.0BB; Opp(BTN): raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3356809139,Hero(SB),176BB,4c Ts,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356808736,Hero(MP),188BB,Ks Kh,4h 9c 3h,2c,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; Opp(BB): raises 10.8BB; Hero: calls 8.8BB; ,27.6BB,Opp(BB): bets 33.6BB; ,27.6BB,,0BB,-12.8BB,27.6BB
RC3356808698,Hero(BB),189BB,3h 2c,,,,Opp(CO): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356808512,Hero(MP),187BB,Kh Jc,5s Ts 6h,,,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Hero: bets 2.0BB; ,5.0BB,,0BB,,0BB,2.4BB,5.0BB
RC3356808467,Hero(SB),187BB,3d 9s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356805712,Hero(BTN),191BB,9d Kd,3h 9s Qd,Ts,Ac,Hero: raises 2.0BB; Opp(SB): calls 1.6BB; Opp(BB): calls 1.0BB; ,6.0BB,Opp(SB): checks; Opp(BB): checks; Hero: bets 2.0BB; Opp(SB): calls 2.0BB; ,10.0BB,Opp(SB): checks; Hero: checks; ,10.0BB,Opp(SB): bets 5.0BB; ,10.0BB,-4.0BB,10.0BB
RC3356805680,Hero(UTG),191BB,Ah Ts,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356805651,Hero(UTG),191BB,6h Qc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356805377,Hero(BB),184BB,Qc Qd,Qs Ah 6d,,,Opp(UTG): raises 2.0BB; Hero: raises 7.6BB; Opp(UTG): calls 5.6BB; ,16.6BB,Hero: bets 5.2BB; ,16.6BB,,0BB,,0BB,7.5BB,15.6BB
RC3356805344,Hero(MP),184BB,5d 9c,Kh Kd Jd,8d,,Opp(BTN): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(BB): checks; Opp(BTN): bets 1.4BB; Opp(BB): raises 4.2BB; Opp(BTN): calls 2.8BB; ,13.6BB,Opp(BB): checks; Opp(BTN): bets 9.0BB; ,13.6BB,,0BB,0BB,13.6BB
RC3356805238,Hero(CO),182BB,Tc Ad,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356805193,Hero(MP),182BB,Ks 5c,5h Kd Ts,As,8c,Opp(BTN): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(BTN): checks; ,4.8BB,Opp(BB): checks; Opp(BTN): checks; ,4.8BB,Opp(BB): bets 5.8BB; ,4.8BB,0BB,4.8BB
RC3356805166,Hero(BTN),182BB,Kd 9h,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356805141,Hero(SB),183BB,7c Kc,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356804923,Hero(BB),185BB,5s 6s,8s 3c Kd,,,Opp(CO): raises 2.0BB; Hero: calls 1.0BB; ,4.4BB,Hero: checks; Opp(CO): bets 1.6BB; ,4.4BB,,0BB,,0BB,-2.0BB,4.4BB
RC3356804895,Hero(MP),185BB,5s 8h,Js Th Td,8s,6c,Opp(UTG): raises 2.2BB; Opp(CO): calls 2.2BB; Opp(BTN): calls 2.2BB; Opp(BB): raises 13.8BB; Opp(UTG): raises 30.4BB; Opp(BB): calls 16.6BB; ,68.8BB,Opp(BB): checks; Opp(UTG): checks; ,68.8BB,Opp(BB): checks; Opp(UTG): checks; ,68.8BB,Opp(BB): checks; Opp(UTG): checks; 5320a046: shows [9s Ks] (Pair of Tens); 60d4a8f3: shows [Ah Kh] (Pair of Tens); ,68.8BB,0BB,65.6BB
RC3356804871,Hero(UTG),185BB,4s Qc,,,,Opp(CO): raises 2.2BB; Opp(BB): raises 8.2BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,4.8BB
RC3356764506,Hero(BTN),187BB,7d 7s,6h 9s Jd,Td,9c,Opp(MP): raises 2.0BB; Hero: calls 2.0BB; ,5.4BB,Opp(MP): checks; Hero: checks; ,5.4BB,Opp(MP): checks; Hero: checks; ,5.4BB,Opp(MP): checks; Hero: checks; 1773fb11: shows [Ad Ts] (Pair of Tens and Pair of Nines); Hero: shows [7d 7s] (Pair of Nines and Pair of Sevens); ,5.4BB,-2.0BB,5.4BB
RC3356764478,Hero(UTG),187BB,3h Jc,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356764452,Hero(BTN),187BB,2h Tc,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356764425,Hero(MP),187BB,Qd 8h,2h 3h 8c,,,Opp(UTG): raises 2.2BB; Opp(BTN): calls 2.2BB; Opp(SB): calls 1.8BB; ,7.6BB,Opp(SB): bets 2.6BB; Opp(UTG): raises 10.8BB; ,12.8BB,,0BB,,0BB,0BB,12.8BB
RC3356764398,Hero(SB),187BB,Js 4d,3s Jh Ah,5h,7d,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): bets 3.8BB; Opp(UTG): calls 3.8BB; ,15.2BB,Opp(BB): bets 15.2BB; Opp(UTG): calls 15.2BB; 2f9fa019: shows [Qh Kd] (Ace-High); e1886f35: shows [Ad Ac] (Three Aces); ,45.6BB,-0.4BB,45.6BB
RC3356764373,Hero(CO),187BB,8d 3s,8s Th 8c,,,Opp(MP): raises 2.2BB; Opp(BB): raises 7.0BB; Opp(MP): calls 4.8BB; ,15.4BB,Opp(BB): bets 10.8BB; ,15.4BB,,0BB,,0BB,0BB,14.4BB
RC3356764159,Hero(BB),188BB,6h Kh,7c 5d Jh,3c,,Opp(UTG): calls 1.0BB; Opp(SB): calls 0.6BB; Hero: checks; ,3.0BB,Opp(SB): checks; Hero: checks; Opp(UTG): checks; ,3.0BB,Opp(SB): checks; Hero: checks; Opp(UTG): bets 3.0BB; ,3.0BB,,0BB,-1.0BB,3.0BB
RC3356764045,Hero(MP),187BB,As Ah,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356764021,Hero(BB),188BB,Kd 4c,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356763757,Hero(SB),191BB,9h 8h,Kh Ac 9d,,,Opp(BTN): raises 3.6BB; Hero: calls 3.2BB; ,8.2BB,Hero: checks; Opp(BTN): bets 4.4BB; ,8.2BB,,0BB,,0BB,-3.6BB,8.2BB
RC3356763725,Hero(MP),191BB,7s 4s,Ac 7h Qs,As,Jc,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): checks; ,4.8BB,Opp(BB): checks; Opp(CO): bets 2.4BB; Opp(BB): calls 2.4BB; ,9.6BB,Opp(BB): bets 2.0BB; Opp(CO): calls 2.0BB; 897c1b95: shows [Qc Jh] (Pair of Aces and Pair of Queens); 7d2689c5: shows [Jd Tc] (Pair of Aces and Pair of Jacks); ,13.6BB,0BB,13.6BB
RC3356763639,Hero(CO),190BB,Tc Kd,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356763584,Hero(BTN),190BB,9d Ks,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356763358,Hero(SB),189BB,Jd Ac,,,,Hero: raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3356763335,Hero(UTG),189BB,2h Td,4s 7d Ah,8h,8c,Opp(BTN): raises 3.0BB; Opp(SB): calls 2.6BB; Opp(BB): calls 2.0BB; ,9.0BB,Opp(SB): checks; Opp(BB): checks; Opp(BTN): checks; ,9.0BB,Opp(SB): checks; Opp(BB): checks; Opp(BTN): bets 6.8BB; Opp(SB): raises 18.2BB; Opp(BTN): calls 11.4BB; ,45.4BB,Opp(SB): bets 133.8BB; ,45.4BB,0BB,45.4BB
RC3356763311,Hero(CO),189BB,5d 9h,7h 3h 7c,Jd,4h,Opp(BTN): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(BTN): bets 6.4BB; Opp(BB): calls 6.4BB; ,19.2BB,Opp(BB): checks; Opp(BTN): bets 10.2BB; Opp(BB): calls 10.2BB; ,39.6BB,Opp(BB): bets 110.0BB; ,39.6BB,0BB,39.6BB
RC3356762858,Hero(BB),193BB,8s 5s,Qd 6s 5d,3s,Ah,Opp(UTG): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(UTG): checks; ,4.8BB,Hero: bets 2.4BB; Opp(UTG): calls 2.4BB; ,9.6BB,Hero: checks; Opp(UTG): checks; Hero: shows [8s 5s] (Pair of Fives); 538992c6: shows [9h 9d] (Pair of Nines); ,9.6BB,-4.6BB,9.6BB
RC3356762809,Hero(CO),193BB,2s Kd,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356762785,Hero(CO),193BB,6h 5s,8c 6c Td,7d,Kh,Opp(UTG): raises 3.0BB; Opp(MP): raises 8.6BB; Opp(BB): calls 7.6BB; Opp(UTG): raises 21.8BB; Opp(MP): raises 154.6BB; Opp(UTG): calls 98.4BB; 342cc6d8: shows [Qs Qd]; df411f0f: shows [Jh Jc]; ,261.0BB,,261.0BB,342cc6d8: Chooses to EV Cashout; ,261.0BB,342cc6d8: Pays Cashout Risk ($1.25); ,261.0BB,0BB,249.4BB
RC3356762751,Hero(MP),193BB,Ks 5s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356762727,Hero(BTN),193BB,3c 4s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356762094,Hero(BTN),236BB,Ad Kc,Jc Qc 7d,Kh,3c,Opp(UTG): raises 2.0BB; Opp(CO): calls 2.0BB; Hero: raises 11.6BB; Opp(UTG): calls 9.6BB; ,26.6BB,Opp(UTG): checks; Hero: bets 8.8BB; Opp(UTG): calls 8.8BB; ,44.2BB,Opp(UTG): checks; Hero: bets 22.4BB; Opp(UTG): calls 22.4BB; ,89.0BB,Opp(UTG): checks; Hero: checks; f4a155f9: shows [Js Jh] (Three Jacks); Hero: shows [Ad Kc] (Pair of Kings); ,89.0BB,-42.8BB,89.0BB
RC3356762045,Hero(SB),237BB,8c Td,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356761987,Hero(SB),237BB,3c Th,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356761951,Hero(BB),238BB,8s 7d,,,,Opp(UTG): raises 2.6BB; Opp(MP): raises 4.8BB; ,6.6BB,,0BB,,0BB,,0BB,-1.0BB,6.6BB
RC3356761482,Hero(MP),215BB,Tc Jc,Qc 7c Th,5s,4c,Opp(UTG): raises 2.4BB; Hero: calls 2.4BB; Opp(BTN): calls 2.4BB; Opp(BB): calls 1.4BB; ,10.0BB,Opp(BB): checks; Opp(UTG): checks; Hero: checks; Opp(BTN): bets 5.0BB; Opp(UTG): calls 5.0BB; Hero: calls 5.0BB; ,25.0BB,Opp(UTG): checks; Hero: checks; Opp(BTN): bets 8.4BB; Hero: calls 8.4BB; ,41.8BB,Hero: checks; Opp(BTN): checks; Hero: shows [Tc Jc] (Queen High Flush); eb93dec1: shows [Qh Kc] (Pair of Queens); ,41.8BB,19.2BB,41.8BB
RC3356761448,Hero(BTN),215BB,Kc 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356761059,Hero(UTG),210BB,Ad Kc,4s 7s 2d,Ks,Qd,Hero: raises 2.0BB; Opp(CO): calls 2.0BB; ,5.4BB,Hero: checks; Opp(CO): bets 2.0BB; Hero: calls 2.0BB; ,9.4BB,Hero: checks; Opp(CO): checks; ,9.4BB,Hero: bets 5.0BB; ,9.4BB,4.5BB,9.4BB
RC3356761035,Hero(BTN),210BB,Td 5c,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356760887,Hero(BB),210BB,Kd Jd,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356760767,Hero(MP),209BB,6c 7c,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356760529,Hero(MP),205BB,As Kd,,,,Opp(UTG): raises 2.0BB; Hero: raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,2.6BB,5.4BB
RC3356760503,Hero(BB),206BB,4d 2s,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3356760475,Hero(CO),206BB,2c 3d,Jc Qc 8c,2h,Kd,Opp(MP): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): checks; ,4.4BB,Opp(BB): checks; Opp(MP): checks; ,4.4BB,Opp(BB): checks; Opp(MP): checks; 489958aa: shows [4d 4h] (Pair of Fours); 33c119f0: shows [6c 6d] (Pair of Sixes); ,4.4BB,0BB,4.4BB
RC3356760390,Hero(CO),205BB,6c 6h,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356760366,Hero(SB),205BB,9h Kd,,,,Opp(UTG): raises 2.0BB; Opp(MP): raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,-0.4BB,5.4BB
RC3356760200,Hero(MP),207BB,Qh Tc,,,,Hero: raises 2.0BB; Opp(CO): raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3356760169,Hero(UTG),207BB,2s 3d,,,,Opp(CO): raises 2.2BB; Opp(SB): calls 1.8BB; Opp(SB): checks; Opp(CO): bets 1.8BB; Opp(SB): raises 4.8BB; Opp(CO): raises 12.4BB; Opp(SB): raises 35.2BB; Opp(CO): raises 107.4BB; Opp(SB): calls 72.2BB; 717a37d0: shows [4h 4s] (Three Fours); 7ef6af5b: shows [6c 6s] (Three Sixes); ,239.2BB,,0BB,,0BB,,0BB,0BB,220.2BB
RC3356760141,Hero(UTG),207BB,Js 6s,,,,Opp(MP): raises 2.0BB; Opp(BB): raises 10.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.4BB
RC3356760049,Hero(BTN),206BB,8d Qs,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356760011,Hero(BB),207BB,Ts 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356759980,Hero(UTG),207BB,Th 6s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356759895,Hero(SB),207BB,5d 7d,,,,Opp(UTG): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3356759863,Hero(MP),207BB,Jh 9c,,,,Opp(CO): raises 2.2BB; Opp(BTN): raises 7.0BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,5.8BB
RC3356759605,Hero(BB),210BB,Qs Jd,3d As 8s,,,Opp(UTG): raises 3.0BB; Hero: calls 2.0BB; ,6.4BB,Hero: checks; Opp(UTG): bets 4.0BB; ,6.4BB,,0BB,,0BB,-3.0BB,6.4BB
RC3356759490,Hero(MP),209BB,Ts Js,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356759303,Hero(UTG),208BB,Tc Td,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3356759278,Hero(SB),208BB,4h 9d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356759238,Hero(BTN),208BB,9h 4s,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356759005,Hero(UTG),210BB,Jh Kd,,,,Hero: raises 2.0BB; Opp(BTN): raises 6.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3356758969,Hero(UTG),210BB,5c Qh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356758939,Hero(SB),210BB,Kh 6s,Qs 2s 3h,7d,7c,Opp(MP): calls 1.0BB; Opp(BTN): calls 1.0BB; Opp(BB): checks; ,3.4BB,Opp(BB): checks; Opp(MP): checks; Opp(BTN): checks; ,3.4BB,Opp(BB): checks; Opp(MP): checks; Opp(BTN): checks; ,3.4BB,Opp(BB): checks; Opp(MP): checks; Opp(BTN): checks; a0dce05c: shows [2c Qd] (Pair of Queens and Pair of Sevens); b359fc17: shows [Ad 9c] (Pair of Sevens); 8d782de2: shows [4c 5c] (Pair of Sevens); ,3.4BB,-0.4BB,3.4BB
RC3356758911,Hero(BTN),210BB,7h Qd,,,,Opp(CO): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356758617,Hero(BB),213BB,As Tc,Qs 4c 5d,,,Opp(CO): raises 2.6BB; Hero: calls 1.6BB; ,5.6BB,Hero: checks; Opp(CO): bets 2.0BB; ,5.6BB,,0BB,,0BB,-2.6BB,5.6BB
RC3356758585,Hero(UTG),213BB,Ah 8h,6h Jh 9h,,,Opp(SB): raises 2.4BB; Opp(BB): calls 1.4BB; ,5.2BB,Opp(SB): checks; Opp(BB): bets 1.6BB; ,5.2BB,,0BB,,0BB,0BB,4.8BB
RC3356758405,Hero(SB),205BB,Ad Ac,,,,Hero: raises 3.0BB; Opp(BB): raises 9.2BB; Hero: raises 204.6BB; ,22.8BB,,0BB,,0BB,,0BB,8.8BB,18.4BB
RC3356758377,Hero(UTG),205BB,6d 3h,Jh 4d Js,Ks,Ad,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): bets 2.4BB; Opp(BB): raises 9.6BB; Opp(CO): calls 7.2BB; ,24.0BB,Opp(BB): checks; Opp(CO): checks; ,24.0BB,Opp(BB): checks; Opp(CO): checks; a0d68984: shows [9s 8s] (Pair of Jacks); 7c4b9964: shows [Qc Qh] (Pair of Queens and Pair of Jacks); ,24.0BB,0BB,24.0BB
RC3356758297,Hero(BTN),207BB,Ks Jc,,,,Hero: raises 2.0BB; Opp(SB): raises 7.0BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.0BB
RC3356758267,Hero(BB),208BB,5d Kc,Qc As 3s,,,Opp(MP): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Opp(MP): bets 1.8BB; ,5.0BB,,0BB,,0BB,-1.0BB,5.0BB
RC3356758235,Hero(UTG),208BB,3s Ad,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3356757966,Hero(MP),205BB,Ad Ah,As 7h Jc,,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: bets 1.6BB; ,4.4BB,,0BB,,0BB,2.1BB,4.4BB
RC3356757838,Hero(SB),206BB,9s 3d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3356757784,Hero(MP),206BB,2c As,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356757672,Hero(BB),205BB,Qd 9s,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3356757644,Hero(BTN),205BB,9d 3s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3356757569,Hero(MP),205BB,Kd 4h,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3356757215,Hero(BB),208BB,5s 7s,2c 2s Ks,,,Opp(BTN): raises 2.6BB; Hero: calls 1.6BB; ,5.6BB,Hero: checks; Opp(BTN): bets 4.2BB; ,5.6BB,,0BB,,0BB,-2.6BB,5.6BB
